"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Full positive E2E: absent cert file (neutral badge) is a valid operational state.

    Steps: load Connection tab → badge shows 'No certificate' (neutral) → fill credentials
    → Test Connection succeeds → Save button enabled → save confirmation appears.
    Cert badge must remain neutral throughout — no cert is required for standard Jira Cloud.
    Covers JCR-SSL-007.
    ","279","test_positive_e2e_no_cert_is_acceptable_state[chromium]","tests.e2e","Wed May 20 22:06:14 UTC 2026","passed","Wed May 20 22:06:15 UTC 2026","","test_e2e_connection","",""
"After a successful POST /api/fetch-cert, loadCertStatus re-runs and badge shows Valid.","258","test_fetch_cert_success_updates_badge[chromium]","tests.e2e","Wed May 20 22:06:13 UTC 2026","passed","Wed May 20 22:06:14 UTC 2026","","test_e2e_connection","",""
"Save stays disabled when token is empty even after a successful test (all fields required).","231","test_save_not_enabled_when_token_missing_despite_success[chromium]","tests.e2e","Wed May 20 22:06:07 UTC 2026","passed","Wed May 20 22:06:07 UTC 2026","","test_e2e_connection","",""
"Save is disabled even when fields are pre-populated from server — Test Connection not yet run.","161","test_save_button_disabled_on_load_even_with_prefilled_config[chromium]","tests.e2e","Wed May 20 22:06:03 UTC 2026","passed","Wed May 20 22:06:03 UTC 2026","","test_e2e_connection","",""
"The API Token label has a visible red asterisk.","178","test_required_star_visible_on_token_label[chromium]","tests.e2e","Wed May 20 22:06:02 UTC 2026","passed","Wed May 20 22:06:02 UTC 2026","","test_e2e_connection","",""
"After the user types into filter-name, switching tabs and returning does not reset the value.","289","test_filter_name_not_overwritten_after_user_edit[chromium]","tests.e2e","Wed May 20 22:06:16 UTC 2026","passed","Wed May 20 22:06:16 UTC 2026","","test_e2e_filters","",""
"","1","test_fetch_cert_parses_custom_port","tests.integration","Wed May 20 22:05:28 UTC 2026","passed","Wed May 20 22:05:28 UTC 2026","","test_fetch_ssl_cert","",""
"Estimation type selection persists across page reloads via localStorage (RG-ET-004).","615","test_estimation_type_persists_in_localstorage[chromium]","tests.e2e","Wed May 20 22:06:31 UTC 2026","passed","Wed May 20 22:06:32 UTC 2026","","test_e2e_ui","",""
"","0","test_import_app_config","tests.unit","Wed May 20 22:05:47 UTC 2026","passed","Wed May 20 22:05:47 UTC 2026","","test_imports","",""
"Metric toggle state persists across page reloads via localStorage (RG-MT-005).","700","test_metric_toggles_persist_in_localstorage[chromium]","tests.e2e","Wed May 20 22:06:32 UTC 2026","passed","Wed May 20 22:06:33 UTC 2026","","test_e2e_ui","",""
"After editing a field (disabling Save), running Test Connection again re-enables Save.","304","test_can_re_test_after_field_edit_to_re_enable_save[chromium]","tests.e2e","Wed May 20 22:06:09 UTC 2026","passed","Wed May 20 22:06:09 UTC 2026","","test_e2e_connection","",""
"Status badge shows neutral/configured state on initial load, not 'Connected'.","158","test_badge_neutral_on_initial_load[chromium]","tests.e2e","Wed May 20 22:06:10 UTC 2026","passed","Wed May 20 22:06:10 UTC 2026","","test_e2e_connection","",""
"Both the default filter and a user filter appear in the filter list after page load.","173","test_filter_list_displayed_on_load[chromium]","tests.e2e","Wed May 20 22:06:16 UTC 2026","passed","Wed May 20 22:06:16 UTC 2026","","test_e2e_filters","",""
"","1","test_import_app_cert_utils","tests.unit","Wed May 20 22:05:47 UTC 2026","passed","Wed May 20 22:05:47 UTC 2026","","test_imports","",""
"Running Test Connection twice with different mock outcomes reflects the last result.","301","test_multiple_test_connection_attempts_last_result_wins[chromium]","tests.e2e","Wed May 20 22:06:10 UTC 2026","passed","Wed May 20 22:06:10 UTC 2026","","test_e2e_connection","",""
"When server returns '***' for token, placeholder text changes to indicate a saved token.","153","test_token_placeholder_updated_when_server_token_exists[chromium]","tests.e2e","Wed May 20 22:06:03 UTC 2026","passed","Wed May 20 22:06:03 UTC 2026","","test_e2e_connection","",""
"","19","test_import_app_metrics","tests.unit","Wed May 20 22:05:47 UTC 2026","broken","Wed May 20 22:05:47 UTC 2026","","test_imports","",""
"Reset clears role and radio selection; username remains (per DAU-F-003).","187","test_new_survey_button_clears_role_and_usage_but_keeps_username[chromium]","tests.e2e","Wed May 20 22:05:59 UTC 2026","passed","Wed May 20 22:06:00 UTC 2026","","test_dau_survey_ui","",""
"#filter-schema-select is populated from /api/schemas and defaults to Default_Jira_Cloud.","164","test_filter_schema_dropdown_populated_on_load[chromium]","tests.e2e","Wed May 20 22:06:17 UTC 2026","passed","Wed May 20 22:06:18 UTC 2026","","test_e2e_filters","",""
"Badge shows 'No certificate' (neutral) when /api/cert-status returns exists=false.","164","test_cert_badge_shows_no_certificate_when_no_cert[chromium]","tests.e2e","Wed May 20 22:06:11 UTC 2026","passed","Wed May 20 22:06:11 UTC 2026","","test_e2e_connection","",""
"Selecting a filter from #filter-name-select populates the form with its params.","192","test_selecting_existing_filter_loads_form[chromium]","tests.e2e","Wed May 20 22:06:18 UTC 2026","passed","Wed May 20 22:06:18 UTC 2026","","test_e2e_filters","",""
"","0","test_import_app_logging_setup","tests.unit","Wed May 20 22:05:47 UTC 2026","passed","Wed May 20 22:05:47 UTC 2026","","test_imports","",""
"","12","test_filter_metadata_in_html","tests.integration","Wed May 20 22:05:28 UTC 2026","broken","Wed May 20 22:05:28 UTC 2026","","test_integration","",""
"Saved PEM bundle includes the leaf cert followed by the certifi CA store.","1","test_fetch_cert_bundle_contains_certifi_cas","tests.integration","Wed May 20 22:05:28 UTC 2026","passed","Wed May 20 22:05:28 UTC 2026","","test_fetch_ssl_cert","",""
"Submit button stays disabled with 2 of 3 fields and enables at 3 of 3.","91","test_submit_enabled_only_when_all_fields_are_valid[chromium]","tests.e2e","Wed May 20 22:05:56 UTC 2026","passed","Wed May 20 22:05:57 UTC 2026","","test_dau_survey_ui","",""
"Test Connection with unreachable Jira shows error after attempt (mocked — no real DNS).","210","test_test_connection_unreachable_server[chromium]","tests.e2e","Wed May 20 22:06:26 UTC 2026","passed","Wed May 20 22:06:26 UTC 2026","","test_e2e_ui","",""
"Fetch Certificate button shows 'Fetch Certificate' text when no cert exists.","176","test_fetch_cert_button_label_is_fetch_when_no_cert[chromium]","tests.e2e","Wed May 20 22:06:12 UTC 2026","passed","Wed May 20 22:06:13 UTC 2026","","test_e2e_connection","",""
"","1","test_fetch_cert_exits_on_ssl_error","tests.integration","Wed May 20 22:05:28 UTC 2026","passed","Wed May 20 22:05:28 UTC 2026","","test_fetch_ssl_cert","",""
"","0","test_fetch_cert_exits_when_hostname_unparseable","tests.integration","Wed May 20 22:05:28 UTC 2026","passed","Wed May 20 22:05:28 UTC 2026","","test_fetch_ssl_cert","",""
"All required form inputs carry aria-required='true' (NFR-A-003).","128","test_required_fields_have_aria_required[chromium]","tests.e2e","Wed May 20 22:06:34 UTC 2026","passed","Wed May 20 22:06:34 UTC 2026","","test_e2e_ui","",""
"Generate without a filter selected shows error and marks dropdown invalid.","245","test_generate_without_filter_selected[chromium]","tests.e2e","Wed May 20 22:06:27 UTC 2026","passed","Wed May 20 22:06:28 UTC 2026","","test_e2e_ui","",""
"","66","test_file_created","tests.component","Wed May 20 22:05:47 UTC 2026","passed","Wed May 20 22:05:47 UTC 2026","","test_report_html","",""
"Clicking the Clear button empties the certificate log.","226","test_btn_clear_cert_log_clears_log_output[chromium]","tests.e2e","Wed May 20 22:06:14 UTC 2026","passed","Wed May 20 22:06:14 UTC 2026","","test_e2e_connection","",""
"A valid alphanumeric username gets the is-valid class and no error text.","55","test_username_valid_input_applies_valid_class[chromium]","tests.e2e","Wed May 20 22:05:56 UTC 2026","passed","Wed May 20 22:05:56 UTC 2026","","test_dau_survey_ui","",""
"Key dynamic regions carry aria-live so screen readers announce updates (NFR-A-002).","118","test_dynamic_regions_have_aria_live[chromium]","tests.e2e","Wed May 20 22:06:34 UTC 2026","passed","Wed May 20 22:06:34 UTC 2026","","test_e2e_ui","",""
"A non-default user filter list item contains a Remove button.","168","test_user_filter_has_remove_button[chromium]","tests.e2e","Wed May 20 22:06:17 UTC 2026","passed","Wed May 20 22:06:17 UTC 2026","","test_e2e_filters","",""
"Removing a saved filter makes it disappear from the list.","343","test_remove_filter[chromium]","tests.e2e","Wed May 20 22:06:27 UTC 2026","passed","Wed May 20 22:06:27 UTC 2026","","test_e2e_ui","",""
"Clicking Save sends the correct JIRA_URL, JIRA_EMAIL, JIRA_API_TOKEN to POST /api/config.","308","test_save_posts_correct_payload[chromium]","tests.e2e","Wed May 20 22:06:08 UTC 2026","passed","Wed May 20 22:06:08 UTC 2026","","test_e2e_connection","",""
"Generate Report tab is active by default.","122","test_default_tab_is_generate[chromium]","tests.e2e","Wed May 20 22:06:23 UTC 2026","passed","Wed May 20 22:06:23 UTC 2026","","test_e2e_ui","",""
